id,lng,lat,name,cityname,province,count
171,114.153026,30.489600,沌阳街文体事业服务中心图书阅览室,武汉市,湖北省,1
172,114.159257,30.512648,江汉大学法学院资料室阅览室,武汉市,湖北省,1
173,114.035953,30.576905,武汉市蔡甸区图书馆,武汉市,湖北省,1
174,114.191652,30.460311,(汉南区)文化馆图书馆沌口街分馆,武汉市,湖北省,1
175,114.087571,30.462508,武汉商学院北区图书馆,武汉市,湖北省,1
176,114.028936,30.529199,长江大学武汉校区图书馆,武汉市,湖北省,1
177,114.074870,30.461658,24小时自助图书馆,武汉市,湖北省,1
178,114.184854,30.494234,图书馆,武汉市,湖北省,1
179,114.035792,30.576862,新华书店图书馆活动展览厅,武汉市,湖北省,1
180,114.026828,30.579306,24小时自助图书馆,武汉市,湖北省,1
181,114.172892,30.499789,海豚儿童阅览室,武汉市,湖北省,1
182,114.191617,30.460247,图书·电子阅览室,武汉市,湖北省,1
183,114.035892,30.576792,汉阳县图书馆,武汉市,湖北省,1
184,113.816760,30.449217,武汉市蔡甸区侏儒街中刘村图书室,武汉市,湖北省,1
185,114.385001,30.473913,中南财经政法大学南湖校区图书馆,武汉市,湖北省,1
186,114.294285,30.440409,陈一丹伉俪图书馆,武汉市,湖北省,1
187,114.440597,30.49366,文华学院图书馆,武汉市,湖北省,1
188,114.400081,30.457421,书小鱼·共享图书馆,武汉市,湖北省,1
189,114.317371,30.423975,武汉东湖学院图书馆,武汉市,湖北省,1
190,114.433128,30.460711,武汉工程大学流芳校区图书馆,武汉市,湖北省,1
191,114.379715,30.474338,中南财经政法大学南湖校区图书馆(明德路),武汉市,湖北省,1
192,114.450092,30.480851,湖北第二师范学院图书馆,武汉市,湖北省,1
193,114.324087,30.357122,江夏区青少年读书馆(新华书店分店),武汉市,湖北省,1
194,114.43621,30.417617,湖北经济学院图书馆,武汉市,湖北省,1
195,114.410336,30.468171,武汉华夏理工学院图书馆,武汉市,湖北省,1
196,114.361316,30.418056,武昌理工学院图书馆,武汉市,湖北省,1
197,114.428752,30.443539,武汉软件工程职业学院图书馆,武汉市,湖北省,1
198,114.376407,30.403695,武汉信息传播职业技术学院图书馆,武汉市,湖北省,1
199,114.314775,30.347088,江夏区图书馆,武汉市,湖北省,1
200,114.420501,30.437014,武汉传媒学院图书馆,武汉市,湖北省,1
201,114.338366,30.377402,武汉纺织大学阳光校区图书馆,武汉市,湖北省,1
202,114.417525,30.392327,湖北美术学院藏龙岛校区图书馆,武汉市,湖北省,1
203,114.314702,30.351562,24小时自助图书馆(熊廷弼街),武汉市,湖北省,1
204,114.406083,30.371385,湖北水利水电职业技术学院-图书馆,武汉市,湖北省,1
205,114.316982,30.415216,汉口学院-图书馆,武汉市,湖北省,1
206,114.461106,30.436226,武汉商贸职业学院图书馆,武汉市,湖北省,1
207,114.324100,30.357032,江夏区图书馆青少年分馆,武汉市,湖北省,1
208,114.379489,30.474500,中南财经政法大学南湖校区图书阅览中心,武汉市,湖北省,1
209,114.388142,30.474631,中南财经政法大学南湖校区法学图书馆,武汉市,湖北省,1
210,114.390561,30.471591,红色中南党史阅览室,武汉市,湖北省,1
211,114.330279,30.354975,公益图书馆,武汉市,湖北省,1
212,114.335981,30.344181,湖北生态工程职业技术学院网络电子阅览室,武汉市,湖北省,1
213,114.437738,30.464612,武汉市仪表电子学校图书馆,武汉市,湖北省,1
214,114.448756,30.490095,湖北体育职业学院电子阅览室,武汉市,湖北省,1
215,114.329365,30.357633,24小时自助图书馆,武汉市,湖北省,1
216,114.407906,30.400612,武汉设计工程学院新图书馆,武汉市,湖北省,1
217,114.409308,30.401009,武汉设计工程学院图书馆,武汉市,湖北省,1
218,114.433917,30.398826,武汉体育学院体育科技学院图书馆,武汉市,湖北省,1
219,114.417891,30.385707,武汉纺织大学外经贸学院图书馆,武汉市,湖北省,1
220,114.398968,30.371143,武昌职业学院图书馆,武汉市,湖北省,1
221,114.558122,30.459552,豹澥图书馆,武汉市,湖北省,1
222,114.303725,30.694442,悠贝亲子图书馆·盘龙城万达馆,武汉市,湖北省,1
223,114.419554,30.701222,眼镜图书馆,武汉市,湖北省,1
224,114.416190,30.696431,中国梦图书馆,武汉市,湖北省,1
225,114.424021,30.703096,文体图书馆,武汉市,湖北省,1
226,114.370334,30.870181,黄陂图书馆,武汉市,湖北省,1
227,114.292982,30.797651,黄陂区图书馆(横店分馆),武汉市,湖北省,1
228,114.378257,30.891096,图书阅览室,武汉市,湖北省,1
229,114.299997,30.917835,武汉图书馆·金寨村共建图书室,武汉市,湖北省,1
230,114.298118,31.288782,图书馆,武汉市,湖北省,1
231,114.341682,31.018000,武汉市少年儿童图书馆(联合村分馆),武汉市,湖北省,1
232,114.527889,30.713001,武汉生物工程学院图书馆,武汉市,湖北省,1
233,114.708748,30.774193,新洲职高图书馆,武汉市,湖北省,1
234,114.801935,30.843898,新洲区图书馆,武汉市,湖北省,1
235,114.600983,30.833142,武汉市新洲区图书馆仓埠分馆,武汉市,湖北省,1
236,114.547797,30.713918,武汉工程职业技术学院图书馆服务部,武汉市,湖北省,1
237,114.796402,30.845204,爱阅大眼睛儿童图书馆,武汉市,湖北省,1
